매장명,주소,lat,lon
녹번아르체점,서울특별시 은평구  서오릉로 30  ,37.603810006578,126.92549734186
녹번역이편한점,서울특별시 은평구 은평로 220  ,37.600534384472,126.93209885653
녹번역힐스테이트점,서울특별시 은평구 통일로 610 지하 3층 ,37.601982445629,126.9359478295
논현101점,서울특별시 강남구 선릉로145길 7  ,37.521324744937,127.03892735962
논현개나리점,서울특별시 강남구 학동로26길 25  ,37.511783784966,127.03017705347
논현청학점,"서울특별시 강남구 도산대로 232(논현동, 청학아파트)  ",37.520385929633,127.0325786695
뉴가양8단지점,"서울특별시 강서구 허준로 176 상가동 105호, 106호 ",37.561860495078,126.85680807606
뉴강남도곡점,서울특별시 강남구 논현로38길 8  ,37.485087904378,127.04238332954
뉴마곡747점,서울특별시 강서구 공항대로 168  ,37.559273639191,126.82613698149
능동점,서울특별시 광진구 천호대로122길 33(능동)  ,37.552131757743,127.08741823746
당산국회대로점,서울특별시 영등포구 국회대로38길 18  ,37.525453838692,126.89867225219
당산온누리점,서울특별시 영등포구 영등포로29길 14  ,37.522004826848,126.90039559111
당산점,서울특별시 영등포구 당산로37길 7  ,37.529632619344,126.8974492746
대림다사랑점,서울특별시 영등포구 디지털로53가길 2-2  ,37.491258279621,126.90078798792
대림신길점,서울특별시 영등포구  신길로15길 14 1층 ,37.497165388902,126.90678602117
대림역점,서울특별시 구로구 구로중앙로8길 38  ,37.492584455657,126.89372437512
대림점,서울특별시 영등포구 디지털로 343  ,37.488756033251,126.89891146496
대림중심점,서울특별시 구로구  구로중앙로14길 28 (구로동)  ,37.493593534989,126.89227834949
대림차이나점,서울특별시 영등포구 디지털로37길 17  ,37.49021621951,126.89819294206
대림타운점,서울특별시 영등포구 디지털로38길 15  ,37.487949229944,126.90056169862
대방스위트점,서울특별시 동작구 대방동27길 91  ,37.501171120131,126.92422425238
대웅제약점,서울특별시 강남구 봉은사로114길 12  ,37.514425656149,127.06546886598
대조공원점,서울특별시 은평구 연서로24길 10  ,37.615984015868,126.9197630483
대치삼성점,서울특별시 강남구 삼성로57길 35  ,37.497313944694,127.05824811313
대치은마점,서울특별시 강남구 삼성로58길 39 1층 102~103호 ,37.499462350667,127.06440633584
대치휘문점,서울특별시 강남구 역삼로 531(대치동) 청우빌딩 ,37.504077301323,127.06101290361
대치SK점,서울특별시 강남구 삼성로51길 11 강남대학교 카이로스빌딩 ,37.496292820273,127.06060399091
대한항공본사점,서울특별시 강서구 하늘길 260 5F ,37.547745806062,126.81428315304
덕성여대후문점,서울특별시 도봉구 우이천로 446-5  ,37.653209385385,127.01723009029
도림금빛점,서울특별시 영등포구 도림로113길 17(도림동)  ,37.508831498899,126.89793591791
도봉구청점,서울특별시 도봉구 마들로 661  ,37.669200064021,127.0459413479
도봉법원점,서울특별시 도봉구 마들로 735-8  ,37.676180108108,127.04781830042
도봉서울가든점,서울특별시 도봉구 도봉로187길 63  ,37.686126724166,127.04241300473
도산대로점,서울특별시 강남구 도산대로 309 1층 ,37.522348195989,127.03518769441
도화현대점,서울특별시 마포구 새창로 40  ,37.541242903465,126.95403555562
독산정다운점,서울특별시 금천구 범안로15길 27  ,37.467739618156,126.89256007834
동국대문화관위성도서관점,서울특별시 중구 필동로1길 30  ,37.558936640155,126.99873760549
동국대문화관위성법학관점,서울특별시 중구 필동로1길 30  ,37.558936640155,126.99873760549
동국대문화관점,서울특별시 중구 필동로1길 30 동국대학교 문화관 1층 ,37.558936640155,126.99873760549
동국대학림관점,서울특별시 중구 필동로1길 30 동국대학교 학림관 B1 ,37.558936640155,126.99873760549
동대문브이티점,서울특별시 동대문구 장한로28가길 17 101호 ,37.57378694703,127.07249658717
동대문승리점,서울특별시 중구 퇴계로73길 40  ,37.566971260286,127.01403113047
동대문신설점,서울특별시 동대문구 왕산로 27(신설동)  ,37.576869267484,127.02644033996
동대문에비뉴점,서울특별시 중구 을지로44길 24-4(광희동1가) 에비뉴모텔 1층 ,37.565162728733,127.00624798063
동대문역사문화공원역점,서울특별시 중구 장충단로 228-2(을지로7가) 2층 ,37.565029281978,127.00790503965
동대문점,서울특별시 중구 장충단로 지하 280  ,37.569195354604,127.0096803643
동대문황물로점,서울특별시 동대문구 황물로 111  ,37.569047413294,127.05185187508
동대사랑점,서울특별시 중구 퇴계로44길 8(필동2가)  ,37.561522834977,126.9971885455
동덕여대점,서울특별시 성북구 화랑로13길 14 1층 ,37.604072486054,127.04270770129
동부이촌점,서울특별시 용산구 이촌로65가길 66 103호 ,37.520963892383,126.97464387105
동소문중앙점,서울특별시 성북구 동소문로3길 4  ,37.589103929861,127.00661682809
동신한강타운점,"서울특별시 강서구 강서로 532 상가동 108,114,115호 ",37.571275035833,126.842277493
동작사당점,서울특별시 동작구 동작대로1길 45 1층 ,37.477234553675,126.97880099946
동작상도점,서울특별시 동작구 상도로 37길 30  ,37.501080109051,126.95012789113
둔촌수진점,서울특별시 강동구 진황도로 167-7  ,37.531314464869,127.1426927261
등촌백석점,서울특별시 강서구 등촌로55길 50-7  ,37.550362132856,126.86078362888
등촌서현점,서울특별시 강서구 양천로 626  ,37.554056573722,126.86702935087
등촌파밀리에점,서울특별시 강서구 공항대로53가길 40  ,37.555106956481,126.85872818654
등촌현대점,서울특별시 강서구 공항대로45길 24  ,37.556219490843,126.85529214759
디지털큐브점,서울특별시 마포구 상암산로 34 지하1층 B131호 ,37.576189543043,126.8892087996
마곡골든점,서울특별시 강서구 마곡중앙6로 89  ,37.56017098285,126.83729176518
마곡대방점,서울특별시 강서구 양천로 344(마곡동)  ,37.568266019278,126.8403595631
마곡미르웰점,서울특별시 강서구 강서로 447(마곡동)  ,37.565515930868,126.84004046786
마곡에코점,서울특별시 강서구 마곡중앙로 161-11(마곡동)  ,37.567972976576,126.8267207568
마곡일성점,서울특별시 강서구 마곡중앙로 161-22(마곡동)  ,37.568638337643,126.82578650365
마곡지웰점,서울특별시 강서구 공항대로 200  ,37.558963424077,126.82947148949
마곡퀸즈점,서울특별시 강서구 공항대로 247  ,37.55931354164,126.83523920295
마곡타워점,서울특별시 강서구 공항대로 213 보타닉파크타워2 118호 ,37.559697754949,126.831366707
마곡파인스퀘어점,서울특별시 강서구 마곡중앙8로5길 11  ,37.56191008869,126.83709840162
마곡GMG타워점,서울특별시 강서구 마곡중앙6로 16 109호 ,37.560401551581,126.82900620817
마곡W타워점,서울특별시 강서구 마곡중앙2로 11  ,37.558208158534,126.82806981092
마장형제점,서울특별시 성동구 고산자로26길 15  ,37.57057605591,127.03946937965
마천파크데일점,서울특별시 송파구 성내천로 261 101호 ,37.497227016414,127.15435366027
마포노고산점,서울특별시 마포구 서강로20길 14  ,37.553778751436,126.9363346181
마포망원점,서울특별시 마포구 월드컵로31길 44  ,37.561003646765,126.90239851131
마포서교점,서울특별시 마포구 홍익로5길 36  ,37.55363577957,126.92046369528
마포성산법정점,서울특별시 마포구 월드컵북로 132  ,37.564752149486,126.91263289238
마포성산점,서울특별시 마포구 성미산로 91  ,37.561266638313,126.91763666992
마포연남점,서울특별시 마포구 동교로 281  ,37.564376740537,126.92643431499
마포중앙도서관점,서울특별시 마포구 성산로 128(성산동) 마포중앙도서관 1층 ,37.563552850149,126.90895802518
마포프라디움점,서울특별시 마포구 모래내로1길 3 103호 ,37.564551369863,126.90388795254
마포프레스티지점,서울특별시 마포구 대흥로24길 24  ,37.553973975608,126.94766152266
마포하이엘점,서울특별시 마포구 마포대로 173 1층 105호 ,37.549902028682,126.95445788913
마포합정점,"서울특별시 마포구 희우정로7길 12(합정동, 진흥푸르지오)  ",37.551065835552,126.9053971486
망우로이점,서울특별시 중랑구 용마산로117길 17  ,37.600209186858,127.09945887646
망우사거리점,서울특별시 중랑구 망우로66길 13  ,37.598958460097,127.09974563177
망우역점,서울특별시 중랑구 망우로 372-1  ,37.598131006354,127.09356479329
망원제일점,서울특별시 마포구 동교로 63(망원동)  ,37.553627690511,126.90924623652
먹골역점,서울특별시 중랑구 동일로 907  ,37.611322453157,127.07730988821
메리어트점,서울특별시 서초구 사평대로 205(반포동) BP4-10호 ,37.504492843781,127.00784436615
메사빌딩점,서울특별시 중구 남대문시장10길 2 16층 ,37.560375038181,126.97960029056
면목미래점,서울특별시 중랑구 면목로72가길 19  ,37.586698770788,127.08914438817
면목본점,서울특별시 중랑구 겸재로9길 15  ,37.587087197177,127.07820145495
면목사랑점,서울특별시 중랑구 면목로56길 30  ,37.583905319156,127.08999346326
면목역점,서울특별시 중랑구 겸재로44길 6  ,37.5882801,127.0883771
면목행복나눔점,서울특별시 중랑구 동일로 689 1층 ,37.592018560955,127.0798711896
면목혜원점,서울특별시 중랑구 상봉로 69  ,37.592123321709,127.09317886077
명동중앙로점,서울특별시 중구 명동8길 21-7 지하1층 ,37.562915778547,126.98516794323
목2동점,서울특별시 양천구 목동중앙본로 57  ,37.541119862681,126.86880289756
목동5단지점,서울특별시 양천구 목동동로 350 C동 109호 ,37.535158231317,126.8818745264
목동5A상가점,서울특별시 양천구 목동동로 350 A상가 107호 ,37.535158231317,126.8818745264
목동공원점,서울특별시 양천구 목동서로 133-2(목동) 목동하나프라자 107호 ,37.531602254614,126.87598794662
목동로데오점,"서울특별시 양천구 신정중앙로19길 7(신정동, 춘당아네시스)  ",37.527280004018,126.86150452844
목동법원점,서울특별시 양천구 오목로48길 30  ,37.523187788481,126.86316518199
목동파리공원점,서울특별시 양천구  목동서로 57 목동 현대파리지앙 ,37.536633842069,126.87986274616
목동파크자이점,서울특별시 양천구 목동남로4길 80  ,37.508532063474,126.86847088054
목동홈힐스테이트점,서울특별시 양천구 중앙로36길 10  ,37.519331932859,126.85499532498
묵동자이점,서울특별시 중랑구 숙선옹주로 6-9  ,37.614842144969,127.07788868293
문래삼환점,서울특별시 영등포구 도림로143길 30  ,37.513519783742,126.88991015028
문래에이스점,서울특별시 영등포구 선유로13길 25 101~102호 ,37.518980568389,126.88627997006
문정래미안점,서울특별시 송파구 문정로 83  ,37.489205125156,127.1302333271
문정에코점,서울특별시 송파구 정의로7길 6 에코힐스테이트송파 115호 ,37.485693086576,127.11448816696
문정테라타워점,서울특별시 송파구 송파대로 201 A동 지1층 지-115호 ,37.48782776597,127.12063345263
문정트라움점,서울특별시 송파구 동남로8길 30-25 103호 ,37.487658959814,127.12687209677
문정푸르지오점,서울특별시 송파구 법원로4길 5  ,37.482913928496,127.12187332403
미아성신점,서울특별시 강북구 덕릉로30길 74 1층 101호 ,37.631436931406,127.02601103809
미아솔매점,서울특별시 강북구 솔매로 146-1  ,37.626691341223,127.02837809602
미아역점,서울특별시 강북구 도봉로54길 6(미아동) 1층 ,37.627029207901,127.02645356667
미아지웰점,서울특별시 강북구 도봉로76길 42-1(미아동)  ,37.633289319077,127.02618841817
반포가온점,서울특별시 서초구  사평대로55길 65-11  ,37.506581553649,127.02109080376
반포레드점,서울특별시 서초구 신반포로 177  ,37.506099547566,127.0034073282
반포서래마을점,서울특별시 서초구 서래로 5길 96  ,37.497753361861,126.99282580936
반포예일점,서울특별시 서초구 서초중앙로33길 20  ,37.50102922215,127.00991583409
반포주흥점,서울특별시 서초구 주흥길 69  ,37.508827212539,127.01900129332
발산현대점,서울특별시 강서구 남부순환로19길 81  ,37.54706626263,126.82428415695
방배경찰서점,서울특별시 서초구 방배천로 62  ,37.482082005831,126.98282352827
방배백석점,서울특별시 서초구 방배로 83-13  ,37.482170597553,126.99640641374
방배아트점,서울특별시 서초구 방배로4길 5  ,37.47818368591,127.0004296156
방배현대점,서울특별시 서초구  서초구 청두곶길  55(방배동)  ,37.481703924263,126.98536524947
방송통신대본부점,서울특별시 종로구 대학로 86 한국방송통신대학교 대학본부1층 ,37.579195486238,127.00329088097
방학역점,서울특별시 도봉구 도봉로150길 27 102~103호 ,37.666169888435,127.04476537807
방학학마을점,서울특별시 도봉구 도당로 115(방학동)  ,37.667213123995,127.03922569312
방화역점,서울특별시 강서구 금낭화로 136(방화동) 에어뷰21-2 ,37.5773449,126.8130013
배곧로얄테크노점,경기도 시흥시 서울대학로 59-21  ,37.357572954521,126.70599208446
배곧아브뉴프랑점,경기도 시흥시 서울대학로278번길 8 109호 ,37.369660297822,126.72654512952
배민점,서울특별시 송파구 위례성대로 2 18층 ,37.516923591701,127.11276674161
번동드림타워점,서울특별시 강북구 도봉로96길 5-11(번동)  ,37.641112617133,127.02979873749
번동승리점,서울특별시 강북구 덕릉로 117  ,37.635135306451,127.02677672255
번동중앙점,서울특별시 강북구 도봉로102길 64(번동)  ,37.640434246817,127.03292107382
보광사랑점,서울특별시 용산구 장문로45길 73  ,37.529166185219,127.00026247004
보라매농심점,서울특별시 동작구 여의대방로22길 4  ,37.49752831259,126.92006185005
보라매역점,서울특별시 영등포구  여의대방로 145 세인트빌딩 ,37.500209658782,126.91999113775
보라매자이점,서울특별시 동작구 여의대방로22길 121 상가 1124호 ,37.498351918086,126.9252860489
봉일시장점,서울특별시 관악구 봉천로23나길 45  ,37.486984624992,126.93787471003
봉천태양점,서울특별시 관악구 양녕로6길 38(봉천동) 1층 ,37.484424431124,126.94881642993
북가좌점,서울특별시 서대문구 응암로2길 16 1층 ,37.580065492593,126.91231669203
북서울숲1호점,서울특별시 강북구 월계로 173  ,37.620255632336,127.04432541236
북서울숲2호점,서울특별시 강북구 월계로 173  ,37.620255632336,127.04432541236
북악스카이웨이점,서울특별시 종로구 북악산로 267  ,37.601975429062,126.98055128264
